Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,SME,Total Distribution,Total Dom. Cons.,Total Supply
Bolivia,2019,2022,8,2.0,0.0,65.0,0.0,0.0,168.0,0.0,0.4286,5.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,72.0,3.335,74.0,5.0,74.0
Bolivia,2020,2023,8,0.0,0.0,60.0,0.0,0.0,191.0,6.0,0.4293,5.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,82.0,3.335,82.0,5.0,82.0
Bolivia,2021,2023,8,6.0,0.0,64.0,0.0,0.0,200.0,11.0,0.435,5.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,87.0,3.335,93.0,5.0,93.0
Bolivia,2022,2023,8,11.0,0.0,62.0,0.0,0.0,175.0,6.0,0.4286,5.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,3.335,86.0,5.0,86.0
Bolivia,2023,2024,1,6.0,0.0,62.0,0.0,0.0,175.0,6.0,0.4286,5.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,75.0,3.335,81.0,5.0,81.0
Burma,2014,2019,4,0.0,0.0,0.0,0.0,2.0,320.0,0.0,0.4,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,86.71,130.0,130.0,130.0
Burma,2015,2022,4,0.0,0.0,0.0,0.0,7.0,320.0,0.0,0.4,135.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,128.0,90.045,135.0,135.0,135.0
Burma,2016,2022,4,0.0,0.0,0.0,0.0,10.0,320.0,0.0,0.4,144.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,128.0,96.048,144.0,144.0,144.0
Burma,2017,2022,4,0.0,0.0,0.0,0.0,12.0,320.0,0.0,0.4,155.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,128.0,103.385,155.0,155.0,155.0
Burma,2018,2022,4,0.0,0.0,0.0,0.0,9.0,320.0,0.0,0.4,161.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,128.0,107.387,164.0,161.0,164.0
Burma,2019,2022,4,0.0,0.0,0.0,0.0,22.0,320.0,0.0,0.4,158.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,128.0,105.386,159.0,158.0,159.0
Burma,2020,2022,4,0.0,0.0,0.0,0.0,8.0,320.0,0.0,0.4,145.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,128.0,96.715,146.0,145.0,146.0
Burma,2021,2023,11,0.0,0.0,0.0,0.0,5.0,320.0,0.0,0.4,129.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,128.0,86.043,130.0,129.0,130.0
Burma,2022,2023,11,0.0,0.0,0.0,0.0,4.0,320.0,0.0,0.4,129.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,128.0,86.043,130.0,129.0,130.0
Burma,2023,2024,1,0.0,0.0,0.0,0.0,5.0,320.0,0.0,0.4,129.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,128.0,86.043,130.0,129.0,130.0
Belarus,2014,2019,4,13.0,0.0,0.0,0.0,540.0,17.0,13.0,0.4706,545.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,8.0,363.515,558.0,545.0,558.0
Belarus,2015,2019,4,13.0,0.0,0.0,0.0,537.0,23.0,2.0,0.4783,535.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,11.0,356.845,537.0,535.0,537.0
Belarus,2016,2021,9,2.0,0.0,0.0,0.0,695.0,51.0,44.0,0.4706,650.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,24.0,433.55,694.0,650.0,694.0
Belarus,2017,2022,3,44.0,0.0,0.0,0.0,578.0,25.0,70.0,0.48,625.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,12.0,416.875,695.0,625.0,695.0
Belarus,2018,2022,3,70.0,0.0,1.0,0.0,575.0,55.0,63.0,0.4727,610.0,0.0,0.0,0.0,1.0,0.0,0.0,578.0,26.0,406.87,674.0,610.0,674.0
Belarus,2019,2022,3,63.0,0.0,1.0,0.0,600.0,58.0,86.0,0.4828,575.0,0.0,0.0,0.0,1.0,0.0,0.0,571.0,28.0,383.525,662.0,575.0,662.0
Belarus,2020,2022,3,86.0,0.0,2.0,0.0,500.0,19.0,49.0,0.4737,530.0,0.0,0.0,0.0,3.0,0.0,0.0,487.0,9.0,353.51,582.0,530.0,582.0
Belarus,2021,2023,1,49.0,0.0,1.0,0.0,400.0,50.0,21.0,0.48,450.0,0.0,0.0,0.0,2.0,0.0,0.0,400.0,24.0,300.15,473.0,450.0,473.0
Belarus,2022,2023,4,21.0,0.0,1.0,0.0,500.0,135.0,85.0,0.4815,500.0,0.0,0.0,0.0,1.0,0.0,0.0,500.0,65.0,333.5,586.0,500.0,586.0
Belarus,2023,2024,1,85.0,0.0,1.0,0.0,500.0,140.0,93.0,0.5,560.0,0.0,0.0,0.0,2.0,0.0,0.0,500.0,70.0,373.52,655.0,560.0,655.0
Brazil,2014,2017,5,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.4476,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42.688,64.0,64.0,64.0
Brazil,2015,2017,5,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.4394,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.343,29.0,29.0,29.0
Brazil,2016,2017,12,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.4381,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,30.682,46.0,46.0,46.0
Brazil,2017,2019,4,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.4429,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,41.354,62.0,62.0,62.0
Brazil,2018,2020,5,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.4455,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,32.683,49.0,49.0,49.0
Brazil,2019,2021,3,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.44,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.011,33.0,33.0,33.0
Brazil,2020,2022,5,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.4324,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.672,16.0,16.0,16.0
Brazil,2021,2023,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.45,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.006,18.0,18.0,18.0
Brazil,2022,2023,4,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.4462,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.343,29.0,29.0,29.0
Brazil,2023,2024,1,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.4462,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.343,29.0,29.0,29.0
Canada,2014,2019,4,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.334,2.0,2.0,2.0
Canada,2015,2019,4,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.334,3.0,2.0,3.0
Canada,2016,2021,3,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.667,3.0,1.0,3.0
Canada,2017,2021,8,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.001,3.0,3.0,3.0
Canada,2018,2021,8,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,0.0,8.004,12.0,12.0,12.0
Canada,2019,2021,8,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,14.007,21.0,21.0,21.0
Canada,2020,2021,8,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,0.0,16.008,24.0,24.0,24.0
Canada,2021,2022,9,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,16.675,25.0,25.0,25.0
Canada,2022,2023,9,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,0.0,9.338,14.0,14.0,14.0
Canada,2023,2024,1,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,16.675,25.0,25.0,25.0
China,2014,2019,11,0.0,2.0,18.0,0.0,0.0,1300.0,0.0,0.5454,637.0,0.0,62.0,5.0,10.0,0.0,0.0,0.0,709.0,424.879,709.0,699.0,709.0
China,2015,2019,11,0.0,0.0,24.0,0.0,0.0,1400.0,0.0,0.545,678.0,0.0,62.0,8.0,23.0,0.0,0.0,0.0,763.0,452.226,763.0,740.0,763.0
China,2016,2020,4,0.0,0.0,33.0,0.0,3.0,1700.0,0.0,0.5453,833.0,0.0,62.0,28.0,32.0,0.0,0.0,0.0,927.0,555.611,927.0,895.0,927.0
China,2017,2020,4,0.0,0.0,18.0,0.0,392.0,1800.0,0.0,0.545,1105.0,0.0,62.0,23.0,24.0,0.0,0.0,210.0,981.0,737.035,1191.0,1167.0,1191.0
China,2018,2023,1,0.0,0.0,12.0,0.0,1446.0,1300.0,0.0,0.5454,1909.0,0.0,62.0,14.0,14.0,0.0,0.0,1276.0,709.0,1273.303,1985.0,1971.0,1985.0
China,2019,2023,1,0.0,0.0,14.0,0.0,2189.0,1200.0,0.0,0.545,2630.0,0.0,62.0,15.0,14.0,0.0,0.0,2052.0,654.0,1754.21,2706.0,2692.0,2706.0
China,2020,2023,1,0.0,0.0,5.0,0.0,2274.0,1200.0,0.0,0.545,2820.0,0.0,62.0,10.0,5.0,0.0,0.0,2233.0,654.0,1880.94,2887.0,2882.0,2887.0
China,2021,2023,6,0.0,0.0,4.0,0.0,1700.0,1250.0,0.0,0.5448,2562.0,0.0,62.0,0.0,3.0,0.0,0.0,1946.0,681.0,1708.854,2627.0,2624.0,2627.0
China,2022,2023,11,0.0,0.0,4.0,0.0,2900.0,800.0,0.0,0.545,3325.0,0.0,62.0,0.0,4.0,0.0,0.0,2955.0,436.0,2217.775,3391.0,3387.0,3391.0
China,2023,2024,1,0.0,0.0,5.0,0.0,3500.0,1100.0,0.0,0.5455,4033.0,0.0,62.0,0.0,5.0,0.0,0.0,3500.0,600.0,2690.011,4100.0,4095.0,4100.0
Chile,2014,2020,10,0.0,0.0,0.0,0.0,81.0,3.0,0.0,0.6667,87.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,58.029,87.0,87.0,87.0
Chile,2015,2020,10,0.0,0.0,4.0,0.0,31.0,3.0,0.0,0.6667,32.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,2.0,21.344,36.0,32.0,36.0
Chile,2016,2020,10,0.0,0.0,0.0,0.0,34.0,1.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,20.677,31.0,31.0,31.0
Chile,2017,2020,10,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.6,38.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,25.346,38.0,38.0,38.0
Chile,2018,2020,10,0.0,0.0,0.0,0.0,44.0,4.0,0.0,0.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,29.348,44.0,44.0,44.0
Chile,2019,2023,4,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,33.35,50.0,50.0,50.0
Chile,2020,2023,4,0.0,0.0,0.0,0.0,56.0,1.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,32.016,48.0,48.0,48.0
Chile,2021,2023,4,0.0,0.0,0.0,0.0,39.0,6.0,0.0,0.5,59.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,39.353,59.0,59.0,59.0
Chile,2022,2023,11,0.0,0.0,0.0,0.0,57.0,6.0,0.0,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,32.683,49.0,49.0,49.0
Chile,2023,2024,1,0.0,0.0,0.0,0.0,55.0,6.0,0.0,0.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,38.686,58.0,58.0,58.0
European Union,2014,2017,11,288.0,0.0,280.0,0.0,3183.0,7650.0,380.0,0.54,6950.0,0.0,0.0,0.0,299.0,0.0,0.0,3210.0,4131.0,4635.65,7629.0,6950.0,7629.0
European Union,2015,2019,3,380.0,0.0,201.0,0.0,3341.0,7200.0,494.0,0.54,6800.0,0.0,60.0,0.0,214.0,0.0,0.0,3300.0,3888.0,4535.6,7568.0,6860.0,7568.0
European Union,2016,2021,5,481.0,0.0,306.0,0.0,3838.0,7893.0,350.0,0.5401,7370.0,0.0,60.0,0.0,443.0,0.0,0.0,3479.0,4263.0,4915.79,8223.0,7430.0,8223.0
European Union,2017,2021,5,350.0,0.0,409.0,0.0,3398.0,8890.0,266.0,0.54,7450.0,0.0,60.0,0.0,576.0,0.0,0.0,3201.0,4801.0,4969.15,8352.0,7510.0,8352.0
European Union,2018,2023,4,266.0,0.0,360.0,0.0,3333.0,8691.0,396.0,0.5403,7450.0,0.0,60.0,0.0,531.0,0.0,0.0,3475.0,4696.0,4969.15,8437.0,7510.0,8437.0
European Union,2019,2023,4,396.0,0.0,450.0,0.0,2848.0,8630.0,214.0,0.5403,7100.0,0.0,60.0,0.0,575.0,0.0,0.0,2890.0,4663.0,4735.7,7949.0,7160.0,7949.0
European Union,2020,2023,12,214.0,0.0,410.0,0.0,2344.0,8200.0,260.0,0.5405,6200.0,0.0,60.0,0.0,697.0,0.0,0.0,2571.0,4432.0,4135.4,7217.0,6260.0,7217.0
European Union,2021,2023,12,260.0,0.0,800.0,0.0,2781.0,10400.0,290.0,0.5405,7100.0,0.0,60.0,0.0,994.0,0.0,0.0,2563.0,5621.0,4735.7,8444.0,7160.0,8444.0
European Union,2022,2024,1,290.0,0.0,900.0,0.0,2300.0,9500.0,268.0,0.5405,6900.0,0.0,60.0,0.0,953.0,0.0,0.0,2756.0,5135.0,4602.3,8181.0,6960.0,8181.0
European Union,2023,2024,1,268.0,0.0,1000.0,0.0,2100.0,9100.0,277.0,0.5405,6800.0,0.0,60.0,0.0,650.0,0.0,0.0,2600.0,4919.0,4535.6,7787.0,6860.0,7787.0
Egypt,2014,2023,7,27.0,0.0,0.0,0.0,103.0,65.0,22.0,0.5385,150.0,0.0,0.0,0.0,0.0,33.0,0.0,110.0,35.0,100.05,172.0,150.0,172.0
Egypt,2015,2023,7,22.0,0.0,0.0,0.0,74.0,70.0,17.0,0.5429,140.0,0.0,0.0,0.0,0.0,26.0,0.0,97.0,38.0,93.38,157.0,140.0,157.0
Egypt,2016,2023,7,17.0,0.0,0.0,0.0,150.0,77.0,20.0,0.5325,175.0,0.0,0.0,0.0,0.0,24.0,0.0,137.0,41.0,116.725,195.0,175.0,195.0
Egypt,2017,2023,7,20.0,0.0,0.0,0.0,190.0,107.0,37.0,0.5327,190.0,0.0,0.0,0.0,0.0,25.0,0.0,150.0,57.0,126.73,227.0,190.0,227.0
Egypt,2018,2023,7,37.0,0.0,0.0,0.0,104.0,87.0,16.0,0.5402,150.0,0.0,0.0,0.0,0.0,25.0,0.0,82.0,47.0,100.05,166.0,150.0,166.0
Egypt,2019,2023,7,16.0,0.0,0.0,0.0,164.0,87.0,17.0,0.5402,155.0,0.0,0.0,0.0,0.0,25.0,0.0,109.0,47.0,103.385,172.0,155.0,172.0
Egypt,2020,2023,7,17.0,0.0,0.0,0.0,24.0,78.0,16.0,0.5385,125.0,0.0,0.0,0.0,0.0,25.0,0.0,82.0,42.0,83.375,141.0,125.0,141.0
Egypt,2021,2023,12,16.0,0.0,0.0,0.0,17.0,60.0,18.0,0.5333,120.0,0.0,0.0,0.0,0.0,25.0,0.0,90.0,32.0,80.04,138.0,120.0,138.0
Egypt,2022,2023,12,18.0,0.0,0.0,0.0,120.0,40.0,14.0,0.55,135.0,0.0,0.0,0.0,0.0,25.0,0.0,109.0,22.0,90.045,149.0,135.0,149.0
Egypt,2023,2024,1,14.0,0.0,0.0,0.0,90.0,75.0,19.0,0.5333,130.0,0.0,0.0,0.0,0.0,25.0,0.0,95.0,40.0,86.71,149.0,130.0,149.0
India,2014,2017,5,0.0,0.0,4.0,0.0,20.0,323.0,0.0,0.483,184.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,156.0,122.728,188.0,184.0,188.0
India,2015,2017,5,0.0,0.0,4.0,0.0,268.0,280.0,0.0,0.4821,315.0,0.0,0.0,0.0,4.0,0.0,0.0,184.0,135.0,210.105,319.0,315.0,319.0
India,2016,2019,5,0.0,0.0,2.0,0.0,220.0,280.0,0.0,0.4821,439.0,0.0,0.0,0.0,2.0,0.0,0.0,306.0,135.0,292.813,441.0,439.0,441.0
India,2017,2019,11,0.0,0.0,3.0,0.0,124.0,200.0,0.0,0.485,217.0,0.0,0.0,0.0,3.0,0.0,0.0,123.0,97.0,144.739,220.0,217.0,220.0
India,2018,2020,3,0.0,0.0,2.0,0.0,150.0,155.0,0.0,0.4839,229.0,0.0,0.0,0.0,2.0,0.0,0.0,156.0,75.0,152.743,231.0,229.0,231.0
India,2019,2022,4,0.0,0.0,2.0,0.0,325.0,120.0,0.0,0.4833,398.0,0.0,0.0,0.0,1.0,0.0,0.0,341.0,58.0,265.466,399.0,398.0,399.0
India,2020,2023,5,0.0,0.0,2.0,0.0,200.0,130.0,0.0,0.4846,166.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,63.0,110.722,167.0,166.0,167.0
India,2021,2023,5,0.0,0.0,1.0,0.0,200.0,110.0,0.0,0.4818,240.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,53.0,160.08,240.0,240.0,240.0
India,2022,2023,12,0.0,0.0,0.0,0.0,100.0,190.0,0.0,0.4842,160.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,92.0,106.72,160.0,160.0,160.0
India,2023,2024,1,0.0,0.0,0.0,0.0,150.0,95.0,0.0,0.4842,216.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,46.0,144.072,216.0,216.0,216.0
Iran,2014,2018,5,0.0,0.0,0.0,0.0,10.0,60.0,0.0,0.45,38.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,25.346,38.0,38.0,38.0
Iran,2015,2022,1,0.0,0.0,0.0,0.0,20.0,115.0,0.0,0.4522,62.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,41.354,62.0,62.0,62.0
Iran,2016,2022,1,0.0,0.0,0.0,0.0,20.0,175.0,0.0,0.44,105.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,77.0,70.035,105.0,105.0,105.0
Iran,2017,2022,1,0.0,0.0,1.0,0.0,13.0,100.0,0.0,0.42,54.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,42.0,36.018,55.0,54.0,55.0
Iran,2018,2022,4,0.0,0.0,0.0,0.0,5.0,70.0,0.0,0.4143,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,20.01,30.0,30.0,30.0
Iran,2019,2022,4,0.0,0.0,0.0,0.0,10.0,55.0,0.0,0.4182,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,16.675,25.0,25.0,25.0
Iran,2020,2023,4,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.4167,73.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,25.0,48.691,73.0,73.0,73.0
