Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Yield
Canada,2015,2021,12,8364.0,8364.0,2573.0,548.0,10611.0,82.0,88.0,8315.0,2091.0,367.0,0.0,434.0,10282.0,0.0,99.0,105.0,18377.0,21055.0,8682.0,21055.0,2.1972
Canada,2016,2023,5,8263.0,8263.0,2091.0,594.0,11640.0,94.0,99.0,9191.0,1342.0,230.0,0.0,798.0,11022.0,0.0,89.0,95.0,19599.0,21785.0,9421.0,21785.0,2.3719
Canada,2017,2021,8,9273.0,9313.0,1342.0,599.0,10311.0,95.0,155.0,9269.0,2636.0,155.0,0.0,390.0,10848.0,0.0,101.0,108.0,21458.0,22908.0,9424.0,22908.0,2.314
Canada,2018,2023,9,9120.0,9232.0,2636.0,490.0,8251.0,143.0,150.0,9295.0,4435.0,574.0,0.0,642.0,9202.0,0.0,139.0,146.0,20724.0,23506.0,9869.0,23506.0,2.2724
Canada,2019,2023,9,8471.0,8481.0,4435.0,523.0,11781.0,124.0,129.0,10129.0,3457.0,875.0,0.0,2177.0,10041.0,0.0,150.0,155.0,19912.0,24502.0,11004.0,24502.0,2.3506
Canada,2020,2023,9,8325.0,8410.0,3457.0,410.0,8358.0,116.0,119.0,10425.0,1776.0,277.0,0.0,1751.0,10589.0,0.0,121.0,125.0,19485.0,23067.0,10702.0,23067.0,2.3405
Canada,2021,2023,9,8946.0,9100.0,1776.0,480.0,5652.0,123.0,128.0,8555.0,1325.0,996.0,0.0,625.0,5253.0,0.0,99.0,105.0,14248.0,16129.0,9551.0,16129.0,1.5927
Canada,2022,2023,9,8596.0,8600.0,1325.0,500.0,7700.0,113.0,115.0,9961.0,1506.0,750.0,0.0,800.0,7954.0,0.0,141.0,151.0,18695.0,20171.0,10711.0,20171.0,2.1748
Canada,2023,2024,1,8855.0,8800.0,1506.0,600.0,7500.0,118.0,100.0,10300.0,1681.0,775.0,0.0,600.0,7650.0,0.0,100.0,100.0,18800.0,20406.0,11075.0,20406.0,2.1231
China,2014,2018,11,7158.0,0.0,1252.0,0.0,0.0,0.0,4470.0,18000.0,1207.0,550.0,0.0,0.0,0.0,0.0,0.0,4591.0,13914.0,19757.0,18550.0,19757.0,1.9438
China,2015,2020,3,7028.0,0.0,1207.0,0.0,1.0,0.0,3565.0,17500.0,1076.0,500.0,0.0,0.0,1.0,0.0,0.0,4011.0,13859.0,19077.0,18000.0,19077.0,1.972
China,2016,2022,4,6623.0,0.0,1076.0,0.0,0.0,0.0,4747.0,16800.0,1165.0,500.0,0.0,0.0,0.0,0.0,0.0,4261.0,13128.0,18465.0,17300.0,18465.0,1.9822
China,2017,2022,4,6653.0,0.0,1165.0,0.0,0.0,0.0,4756.0,17300.0,1353.0,500.0,0.0,0.0,0.0,0.0,0.0,4714.0,13274.0,19153.0,17800.0,19153.0,1.9952
China,2018,2023,7,6551.0,0.0,1353.0,0.0,0.0,0.0,2737.0,16475.0,1145.0,500.0,0.0,0.0,0.0,0.0,0.0,3486.0,13281.0,18120.0,16975.0,18120.0,2.0273
China,2019,2023,7,6583.0,0.0,1145.0,0.0,0.0,0.0,3114.0,15485.0,1203.0,500.0,0.0,0.0,0.0,0.0,0.0,2558.0,13485.0,17188.0,15985.0,17188.0,2.0485
China,2020,2023,7,6765.0,0.0,1203.0,0.0,0.0,0.0,2646.0,16000.0,1522.0,525.0,0.0,0.0,0.0,0.0,0.0,2795.0,14049.0,18047.0,16525.0,18047.0,2.0767
China,2021,2023,7,6992.0,0.0,1522.0,0.0,0.0,0.0,1961.0,16500.0,868.0,525.0,0.0,0.0,0.0,0.0,0.0,1657.0,14714.0,17893.0,17025.0,17893.0,2.1044
China,2022,2023,12,7253.0,0.0,868.0,0.0,0.0,0.0,5000.0,18700.0,2409.0,625.0,0.0,0.0,0.0,0.0,0.0,5335.0,15531.0,21734.0,19325.0,21734.0,2.1413
China,2023,2024,1,7350.0,0.0,2409.0,0.0,0.0,0.0,3400.0,18700.0,1884.0,625.0,0.0,0.0,0.0,0.0,0.0,3400.0,15400.0,21209.0,19325.0,21209.0,2.0952
Chile,2014,2017,4,49.0,50.0,1.0,0.0,3.0,0.0,0.0,190.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,201.0,202.0,194.0,202.0,4.102
Chile,2015,2018,12,53.0,53.0,5.0,0.0,6.0,0.0,0.0,200.0,7.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,212.0,217.0,204.0,217.0,4.0
Chile,2016,2018,12,46.0,47.0,7.0,0.0,5.0,0.0,0.0,178.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,183.0,190.0,182.0,190.0,3.9783
Chile,2017,2020,3,57.0,57.0,3.0,0.0,7.0,0.0,0.0,210.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,220.0,223.0,213.0,223.0,3.8596
Chile,2018,2019,9,48.0,50.0,3.0,0.0,7.0,0.0,0.0,175.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,185.0,188.0,180.0,188.0,3.8542
Chile,2019,2022,5,38.0,40.0,1.0,0.0,5.0,0.0,27.0,170.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,27.0,154.0,182.0,175.0,182.0,4.0526
Chile,2020,2022,5,37.0,37.0,2.0,0.0,4.0,0.0,26.0,155.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,26.0,141.0,169.0,160.0,169.0,3.8108
Chile,2021,2023,4,35.0,36.0,5.0,0.0,6.0,0.0,4.0,130.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,135.0,144.0,135.0,144.0,3.8571
Chile,2022,2023,10,33.0,35.0,3.0,0.0,11.0,0.0,25.0,135.0,2.0,5.0,0.0,0.0,11.0,0.0,0.0,25.0,125.0,153.0,140.0,153.0,3.7879
Chile,2023,2024,1,38.0,38.0,2.0,0.0,5.0,0.0,25.0,155.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,20.0,145.0,167.0,160.0,167.0,3.8158
European Union,2014,2019,9,6747.0,6760.0,1968.0,0.0,299.0,0.0,2782.0,25350.0,1984.0,950.0,0.0,0.0,588.0,0.0,0.0,2317.0,24587.0,28872.0,26300.0,28872.0,3.6441
European Union,2015,2019,9,6507.0,6580.0,1984.0,0.0,453.0,0.0,3284.0,24300.0,1612.0,950.0,0.0,0.0,339.0,0.0,0.0,3220.0,21997.0,27201.0,25250.0,27201.0,3.3805
European Union,2016,2022,6,5974.0,5974.0,1492.0,0.0,112.0,0.0,4100.0,22300.0,869.0,800.0,0.0,0.0,429.0,0.0,0.0,4143.0,18763.0,24398.0,23100.0,24398.0,3.1408
European Union,2017,2022,6,6236.0,6236.0,869.0,0.0,320.0,0.0,4100.0,22050.0,1899.0,775.0,0.0,0.0,320.0,0.0,0.0,4158.0,20017.0,25044.0,22825.0,25044.0,3.2099
European Union,2018,2023,9,6452.0,6452.0,1899.0,0.0,307.0,0.0,5613.0,21450.0,1860.0,675.0,0.0,0.0,291.0,0.0,0.0,4329.0,18048.0,24276.0,22125.0,24276.0,2.7973
European Union,2019,2023,9,5081.0,5081.0,1860.0,0.0,257.0,0.0,5849.0,21100.0,1187.0,575.0,0.0,0.0,332.0,0.0,0.0,6082.0,15252.0,23194.0,21675.0,23194.0,3.0018
European Union,2020,2023,9,5324.0,5324.0,1187.0,0.0,449.0,0.0,5060.0,22300.0,718.0,525.0,0.0,0.0,173.0,0.0,0.0,5797.0,16732.0,23716.0,22825.0,23716.0,3.1427
European Union,2021,2023,11,5392.0,5334.0,718.0,0.0,478.0,0.0,6574.0,21800.0,828.0,600.0,0.0,0.0,452.0,0.0,0.0,5573.0,17389.0,23680.0,22400.0,23680.0,3.225
European Union,2022,2023,11,5936.0,5924.0,828.0,0.0,500.0,0.0,6500.0,24100.0,1833.0,800.0,0.0,0.0,549.0,0.0,0.0,6834.0,19620.0,27282.0,24900.0,27282.0,3.3053
European Union,2023,2024,1,6285.0,6400.0,1833.0,0.0,500.0,0.0,5100.0,24400.0,1533.0,800.0,0.0,0.0,450.0,0.0,0.0,5300.0,20050.0,27183.0,25200.0,27183.0,3.1901
Ethiopia,2014,2016,8,30.0,30.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,1.8
Ethiopia,2015,2019,5,30.0,30.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,61.0,61.0,2.0333
Ethiopia,2016,2022,4,24.0,25.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,43.0,42.0,43.0,1.7917
Ethiopia,2017,2022,4,21.0,21.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,38.0,37.0,38.0,1.8095
Ethiopia,2018,2021,5,21.0,21.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,1.8095
Ethiopia,2019,2021,5,23.0,23.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,1.8261
Ethiopia,2020,2021,5,25.0,25.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,1.8
Ethiopia,2021,2022,4,25.0,25.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,1.8
Ethiopia,2022,2023,4,25.0,25.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,1.8
Ethiopia,2023,2024,1,25.0,25.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,1.8
India,2014,2022,3,5799.0,5800.0,439.0,0.0,0.0,0.0,0.0,4200.0,479.0,290.0,550.0,0.0,0.0,0.0,0.0,0.0,5080.0,5519.0,5040.0,5519.0,0.876
India,2015,2022,3,5746.0,5800.0,479.0,0.0,0.0,0.0,0.0,5000.0,469.0,280.0,650.0,0.0,0.0,0.0,0.0,0.0,5920.0,6399.0,5930.0,6399.0,1.0303
India,2016,2022,3,6065.0,6065.0,469.0,0.0,0.0,0.0,0.0,5700.0,439.0,300.0,650.0,0.0,0.0,0.0,0.0,0.0,6620.0,7089.0,6650.0,7089.0,1.0915
India,2017,2022,3,5977.0,5977.0,439.0,0.0,0.0,0.0,0.0,6200.0,369.0,320.0,650.0,0.0,0.0,0.0,0.0,0.0,7100.0,7539.0,7170.0,7539.0,1.1879
India,2018,2023,1,6124.0,6124.0,369.0,0.0,0.0,0.0,0.0,6900.0,469.0,350.0,150.0,0.0,0.0,0.0,0.0,0.0,7500.0,7869.0,7400.0,7869.0,1.2247
India,2019,2023,1,6856.0,6856.0,469.0,0.0,0.0,0.0,0.0,7000.0,269.0,350.0,250.0,0.0,0.0,0.0,0.0,0.0,7400.0,7869.0,7600.0,7869.0,1.0793
India,2020,2023,5,6700.0,6700.0,269.0,0.0,0.0,0.0,0.0,7600.0,369.0,250.0,650.0,0.0,0.0,0.0,0.0,0.0,8600.0,8869.0,8500.0,8869.0,1.2836
India,2021,2023,5,7991.0,8300.0,369.0,0.0,0.0,0.0,0.0,9750.0,519.0,550.0,650.0,0.0,0.0,0.0,0.0,0.0,11100.0,11469.0,10950.0,11469.0,1.3891
India,2022,2023,11,8852.0,9000.0,519.0,0.0,0.0,0.0,0.0,10100.0,419.0,600.0,700.0,0.0,0.0,0.0,0.0,0.0,11300.0,11819.0,11400.0,11819.0,1.2765
India,2023,2024,1,9200.0,9200.0,419.0,0.0,0.0,0.0,0.0,10200.0,574.0,620.0,725.0,0.0,0.0,0.0,0.0,0.0,11700.0,12119.0,11545.0,12119.0,1.2717
Iran,2014,2018,5,82.0,95.0,0.0,0.0,0.0,0.0,18.0,143.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,146.0,148.0,148.0,148.0,1.7805
Iran,2015,2021,11,107.0,107.0,0.0,0.0,0.0,0.0,68.0,282.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,85.0,202.0,287.0,287.0,287.0,1.8879
Iran,2016,2021,11,134.0,134.0,0.0,0.0,0.0,0.0,62.0,356.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,97.0,264.0,361.0,361.0,361.0,1.9701
Iran,2017,2021,11,158.0,158.0,0.0,0.0,0.0,0.0,51.0,385.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,351.0,391.0,391.0,391.0,2.2215
Iran,2018,2021,11,190.0,190.0,0.0,0.0,0.0,0.0,28.0,397.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,390.0,402.0,402.0,402.0,2.0526
Iran,2019,2021,11,140.0,140.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,278.0,288.0,288.0,288.0,1.9857
Iran,2020,2021,11,145.0,145.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,293.0,293.0,2.0207
Iran,2021,2022,4,150.0,150.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,290.0,290.0,1.9333
Iran,2022,2023,9,155.0,155.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,320.0,327.0,327.0,327.0,2.0645
Iran,2023,2024,1,155.0,160.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,320.0,320.0,2.0645
Israel,2014,2019,3,0.0,0.0,3.0,0.0,0.0,0.0,52.0,55.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,54.0,0.0,57.0,55.0,57.0,0.0
Israel,2015,2020,4,0.0,0.0,2.0,0.0,0.0,0.0,75.0,55.0,18.0,0.0,0.0,0.0,0.0,11.0,11.0,71.0,0.0,73.0,55.0,73.0,0.0
Israel,2016,2020,4,0.0,0.0,18.0,0.0,0.0,11.0,61.0,55.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,66.0,55.0,66.0,0.0
Israel,2017,2023,4,0.0,0.0,11.0,0.0,0.0,0.0,34.0,57.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,46.0,0.0,57.0,57.0,57.0,0.0
Israel,2018,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,61.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,61.0,0.0,61.0,61.0,61.0,0.0
Israel,2019,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,35.0,35.0,0.0
Israel,2020,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,2021,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,2022,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,2023,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,2021,4,2.0,2.0,82.0,0.0,0.0,0.0,2442.0,2473.0,96.0,5.0,0.0,0.0,0.0,0.0,0.0,2489.0,3.0,2574.0,2478.0,2574.0,1.5
Japan,2015,2023,4,2.0,2.0,96.0,0.0,0.0,0.0,2366.0,2352.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,2387.0,3.0,2486.0,2357.0,2486.0,1.5
Japan,2016,2023,4,2.0,2.0,129.0,0.0,0.0,0.0,2441.0,2400.0,120.0,5.0,0.0,0.0,0.0,0.0,0.0,2392.0,4.0,2525.0,2405.0,2525.0,2.0
Japan,2017,2023,4,2.0,2.0,120.0,0.0,0.0,0.0,2337.0,2315.0,188.0,5.0,0.0,0.0,0.0,0.0,0.0,2384.0,4.0,2508.0,2320.0,2508.0,2.0
Japan,2018,2023,4,2.0,2.0,188.0,0.0,0.0,0.0,2359.0,2397.0,174.0,5.0,0.0,0.0,0.0,0.0,0.0,2384.0,4.0,2576.0,2402.0,2576.0,2.0
Japan,2019,2023,4,2.0,2.0,174.0,0.0,0.0,0.0,2253.0,2269.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,2242.0,4.0,2420.0,2274.0,2420.0,2.0
Japan,2020,2023,4,2.0,2.0,146.0,0.0,0.0,0.0,2342.0,2355.0,211.0,5.0,0.0,0.0,0.0,0.0,0.0,2421.0,4.0,2571.0,2360.0,2571.0,2.0
Japan,2021,2023,4,2.0,2.0,211.0,0.0,0.0,0.0,2101.0,2119.0,207.0,5.0,0.0,0.0,0.0,0.0,0.0,2116.0,4.0,2331.0,2124.0,2331.0,2.0
Japan,2022,2023,11,2.0,2.0,207.0,0.0,0.0,0.0,1900.0,2000.0,182.0,5.0,0.0,0.0,0.0,0.0,0.0,1976.0,4.0,2187.0,2005.0,2187.0,2.0
Japan,2023,2024,1,2.0,2.0,182.0,0.0,0.0,0.0,2000.0,2050.0,181.0,5.0,0.0,0.0,0.0,0.0,0.0,2050.0,4.0,2236.0,2055.0,2236.0,2.0
"Korea, South",2014,2018,2,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,1.0
"Korea, South",2015,2018,2,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,4.0,1.0
"Korea, South",2016,2018,2,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,5.0,1.0
"Korea, South",2017,2019,3,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,8.0,8.0,1.0
