Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
Angola,2020,2023,4,28.0,0.0,0.0,0.0,37.0,0.0,10.0,0.0,0.0,55.0,0.0,0.0,0.0,29.0,0.0,37.0,0.0,65.0,55.0,65.0
Angola,2021,2023,4,10.0,0.0,0.0,0.0,67.0,0.0,17.0,0.0,0.0,60.0,0.0,0.0,0.0,32.0,0.0,67.0,0.0,77.0,60.0,77.0
Angola,2022,2023,6,17.0,0.0,0.0,0.0,45.0,0.0,17.0,0.0,0.0,45.0,0.0,0.0,0.0,25.0,0.0,45.0,0.0,62.0,45.0,62.0
Angola,2023,2024,1,17.0,0.0,0.0,0.0,75.0,0.0,27.0,0.0,0.0,65.0,0.0,0.0,0.0,35.0,0.0,75.0,0.0,92.0,65.0,92.0
Argentina,2014,2019,10,151.0,0.0,5599.0,0.0,11.0,40235.0,365.0,0.1911,0.0,401.0,2000.0,0.0,5094.0,0.0,0.0,22.0,7687.0,7860.0,2401.0,7860.0
Argentina,2015,2018,5,365.0,0.0,5764.0,0.0,0.0,43267.0,260.0,0.1949,0.0,415.0,2425.0,0.0,5698.0,0.0,0.0,0.0,8433.0,8798.0,2840.0,8798.0
Argentina,2016,2020,12,260.0,0.0,4973.0,0.0,0.0,43309.0,183.0,0.1938,0.0,435.0,2650.0,0.0,5387.0,0.0,0.0,0.0,8395.0,8655.0,3085.0,8655.0
Argentina,2017,2022,7,183.0,0.0,4233.0,0.0,0.0,36933.0,275.0,0.1959,0.0,455.0,2526.0,0.0,4164.0,0.0,0.0,1.0,7236.0,7420.0,2981.0,7420.0
Argentina,2018,2022,7,275.0,0.0,5386.0,0.0,0.0,40567.0,427.0,0.1983,0.0,474.0,2150.0,0.0,5268.0,0.0,0.0,0.0,8044.0,8319.0,2624.0,8319.0
Argentina,2019,2022,7,427.0,0.0,5482.0,0.0,0.0,38770.0,548.0,0.1986,0.0,485.0,1690.0,0.0,5404.0,0.0,0.0,0.0,7700.0,8127.0,2175.0,8127.0
Argentina,2020,2022,7,548.0,0.0,6161.0,0.0,0.0,40162.0,299.0,0.1975,0.0,492.0,1550.0,0.0,6137.0,0.0,0.0,0.0,7930.0,8478.0,2042.0,8478.0
Argentina,2021,2023,5,299.0,0.0,4750.0,0.0,0.0,38825.0,523.0,0.1974,0.0,510.0,2150.0,0.0,4873.0,0.0,0.0,93.0,7664.0,8056.0,2660.0,8056.0
Argentina,2022,2024,1,523.0,0.0,4000.0,0.0,0.0,30318.0,327.0,0.1976,0.0,450.0,1600.0,0.0,4137.0,0.0,0.0,0.0,5991.0,6514.0,2050.0,6514.0
Argentina,2023,2024,1,327.0,0.0,4600.0,0.0,0.0,35500.0,338.0,0.1975,0.0,450.0,1800.0,0.0,4750.0,0.0,0.0,0.0,7011.0,7338.0,2250.0,7338.0
Australia,2014,2018,7,1.0,0.0,4.0,0.0,30.0,33.0,4.0,0.1818,0.0,30.0,0.0,0.0,5.0,0.0,0.0,32.0,6.0,39.0,30.0,39.0
Australia,2015,2018,7,4.0,0.0,5.0,0.0,24.0,34.0,1.0,0.1765,0.0,30.0,0.0,0.0,5.0,0.0,0.0,26.0,6.0,36.0,30.0,36.0
Australia,2016,2023,4,1.0,0.0,3.0,0.0,27.0,27.0,1.0,0.1852,0.0,30.0,0.0,0.0,2.0,0.0,1.0,27.0,5.0,33.0,30.0,33.0
Australia,2017,2023,4,1.0,0.0,1.0,1.0,26.0,43.0,5.0,0.186,0.0,29.0,0.0,0.0,1.0,0.0,1.0,26.0,8.0,35.0,29.0,35.0
Australia,2018,2023,4,5.0,0.0,1.0,1.0,23.0,23.0,3.0,0.1739,0.0,25.0,0.0,0.0,1.0,1.0,1.0,20.0,4.0,29.0,25.0,29.0
Australia,2019,2023,5,3.0,0.0,0.0,0.0,20.0,20.0,0.0,0.2,0.0,29.0,0.0,0.0,1.0,1.0,0.0,23.0,4.0,30.0,29.0,30.0
Australia,2020,2023,5,0.0,0.0,1.0,0.0,24.0,32.0,0.0,0.1875,0.0,30.0,0.0,0.0,0.0,1.0,0.0,24.0,6.0,30.0,30.0,30.0
Australia,2021,2023,7,0.0,0.0,1.0,0.0,25.0,37.0,0.0,0.1892,0.0,30.0,0.0,0.0,2.0,1.0,0.0,25.0,7.0,32.0,30.0,32.0
Australia,2022,2023,5,0.0,0.0,1.0,0.0,25.0,40.0,0.0,0.2,0.0,32.0,0.0,0.0,1.0,1.0,0.0,25.0,8.0,33.0,32.0,33.0
Australia,2023,2024,1,0.0,0.0,1.0,0.0,25.0,40.0,0.0,0.2,0.0,32.0,0.0,0.0,1.0,1.0,0.0,25.0,8.0,33.0,32.0,33.0
Barbados,2014,2019,2,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.1923,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Barbados,2015,2017,3,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.1923,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Barbados,2016,2023,4,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.1786,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Barbados,2017,2019,2,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.1786,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Barbados,2018,2020,10,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.1786,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Barbados,2019,2023,4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.16,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Barbados,2020,2023,4,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.2,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,4.0,5.0
Barbados,2021,2023,4,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.125,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0
Barbados,2022,2023,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.2,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0
Barbados,2023,2024,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.16,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0
Bangladesh,2014,2019,8,28.0,0.0,0.0,0.0,585.0,883.0,20.0,0.1778,0.0,591.0,82.0,0.0,0.0,10.0,0.0,508.0,157.0,693.0,673.0,693.0
Bangladesh,2015,2023,2,20.0,0.0,0.0,0.0,819.0,896.0,78.0,0.1786,0.0,664.0,85.0,0.0,0.0,0.0,0.0,647.0,160.0,827.0,749.0,827.0
Bangladesh,2016,2023,4,78.0,0.0,0.0,0.0,834.0,1250.0,185.0,0.1728,0.0,825.0,110.0,0.0,0.0,0.0,1.0,826.0,216.0,1120.0,935.0,1120.0
Bangladesh,2017,2023,4,185.0,0.0,11.0,0.0,951.0,1380.0,194.0,0.1739,0.0,980.0,110.0,0.0,0.0,0.0,0.0,859.0,240.0,1284.0,1090.0,1284.0
Bangladesh,2018,2023,4,194.0,0.0,3.0,0.0,1308.0,1870.0,291.0,0.1738,0.0,1120.0,134.0,0.0,10.0,0.0,0.0,1036.0,325.0,1555.0,1254.0,1555.0
Bangladesh,2019,2023,4,291.0,0.0,18.0,0.0,965.0,2300.0,114.0,0.1739,0.0,1150.0,114.0,0.0,9.0,0.0,0.0,696.0,400.0,1387.0,1264.0,1387.0
Bangladesh,2020,2023,4,114.0,0.0,28.0,0.0,1278.0,2650.0,20.0,0.174,0.0,1100.0,105.0,0.0,26.0,0.0,0.0,676.0,461.0,1251.0,1205.0,1251.0
Bangladesh,2021,2023,4,20.0,0.0,1.0,0.0,937.0,2425.0,24.0,0.1773,0.0,1000.0,100.0,0.0,15.0,0.0,0.0,689.0,430.0,1139.0,1100.0,1139.0
Bangladesh,2022,2023,10,24.0,0.0,0.0,0.0,550.0,1525.0,15.0,0.177,0.0,860.0,100.0,0.0,0.0,0.0,0.0,681.0,270.0,975.0,960.0,975.0
Bangladesh,2023,2024,1,15.0,0.0,0.0,0.0,750.0,1900.0,68.0,0.1753,0.0,880.0,110.0,0.0,15.0,0.0,0.0,725.0,333.0,1073.0,990.0,1073.0
Bosnia and Herzegovina,2014,2018,3,4.0,0.0,5.0,0.0,3.0,35.0,1.0,0.1714,0.0,7.0,0.0,2.0,5.0,0.0,0.0,3.0,6.0,13.0,7.0,13.0
Bosnia and Herzegovina,2015,2018,3,1.0,0.0,1.0,0.0,3.0,28.0,1.0,0.1786,0.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,9.0,6.0,9.0
Bosnia and Herzegovina,2016,2023,4,1.0,0.0,2.0,0.0,3.0,24.0,1.0,0.1667,0.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,8.0,5.0,8.0
Bosnia and Herzegovina,2017,2023,4,1.0,0.0,1.0,0.0,3.0,24.0,2.0,0.1667,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,8.0,5.0,8.0
Bosnia and Herzegovina,2018,2023,4,2.0,0.0,3.0,0.0,1.0,18.0,3.0,0.1667,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,7.0,3.0,7.0
Bosnia and Herzegovina,2019,2023,4,3.0,0.0,2.0,0.0,1.0,13.0,0.0,0.1538,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,6.0,2.0,6.0
Bosnia and Herzegovina,2020,2023,4,0.0,0.0,4.0,0.0,1.0,12.0,0.0,0.25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
Bosnia and Herzegovina,2021,2023,4,0.0,0.0,3.0,0.0,2.0,9.0,1.0,0.2222,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Bosnia and Herzegovina,2022,2023,8,1.0,0.0,3.0,0.0,1.0,8.0,0.0,0.25,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,4.0
Bosnia and Herzegovina,2023,2024,1,0.0,0.0,3.0,0.0,2.0,15.0,1.0,0.2,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,5.0,1.0,5.0
Bolivia,2014,2021,3,72.0,0.0,387.0,0.0,5.0,2450.0,55.0,0.1837,0.0,80.0,0.0,0.0,392.0,0.0,0.0,5.0,450.0,527.0,80.0,527.0
Bolivia,2015,2019,5,55.0,0.0,422.0,0.0,2.0,2550.0,3.0,0.1843,0.0,80.0,0.0,0.0,444.0,0.0,0.0,2.0,470.0,527.0,80.0,527.0
Bolivia,2016,2022,3,3.0,0.0,268.0,0.0,2.0,2150.0,67.0,0.1888,0.0,95.0,0.0,0.0,249.0,0.0,0.0,2.0,406.0,411.0,95.0,411.0
Bolivia,2017,2022,3,67.0,0.0,377.0,0.0,3.0,2600.0,85.0,0.1885,0.0,95.0,0.0,0.0,380.0,0.0,0.0,3.0,490.0,560.0,95.0,560.0
Bolivia,2018,2022,3,85.0,0.0,393.0,0.0,5.0,2650.0,102.0,0.1887,0.0,95.0,0.0,0.0,393.0,0.0,0.0,5.0,500.0,590.0,95.0,590.0
Bolivia,2019,2022,3,102.0,0.0,379.0,0.0,8.0,2550.0,89.0,0.189,0.0,95.0,0.0,0.0,408.0,0.0,0.0,8.0,482.0,592.0,95.0,592.0
Bolivia,2020,2022,8,89.0,0.0,510.0,0.0,3.0,3050.0,46.0,0.1885,0.0,95.0,0.0,0.0,525.0,0.0,0.0,2.0,575.0,666.0,95.0,666.0
Bolivia,2021,2023,8,46.0,0.0,587.0,0.0,0.0,3100.0,18.0,0.1884,0.0,90.0,0.0,0.0,523.0,0.0,0.0,1.0,584.0,631.0,90.0,631.0
Bolivia,2022,2024,1,18.0,0.0,500.0,0.0,2.0,3050.0,5.0,0.1885,0.0,90.0,0.0,0.0,500.0,0.0,0.0,2.0,575.0,595.0,90.0,595.0
Bolivia,2023,2024,1,5.0,0.0,400.0,0.0,2.0,2800.0,15.0,0.1886,0.0,90.0,0.0,0.0,430.0,0.0,0.0,2.0,528.0,535.0,90.0,535.0
Brazil,2014,2019,2,390.0,0.0,1670.0,0.0,25.0,40435.0,435.0,0.1919,0.0,3525.0,2690.0,0.0,1510.0,0.0,0.0,11.0,7759.0,8160.0,6215.0,8160.0
Brazil,2015,2019,2,435.0,0.0,1254.0,0.0,66.0,39747.0,287.0,0.1919,0.0,3598.0,2690.0,0.0,1550.0,0.0,0.0,63.0,7627.0,8125.0,6288.0,8125.0
Brazil,2016,2019,2,287.0,0.0,1343.0,0.0,56.0,40411.0,291.0,0.1919,0.0,3660.0,2910.0,0.0,1241.0,0.0,0.0,60.0,7755.0,8102.0,6570.0,8102.0
Brazil,2017,2020,3,291.0,0.0,1415.0,0.0,35.0,44205.0,370.0,0.1919,0.0,3695.0,3245.0,0.0,1511.0,0.0,0.0,45.0,8485.0,8821.0,6940.0,8821.0
Brazil,2018,2021,4,370.0,0.0,1041.0,0.0,48.0,42527.0,324.0,0.1923,0.0,3720.0,3445.0,0.0,1085.0,0.0,0.0,24.0,8180.0,8574.0,7165.0,8574.0
Brazil,2019,2023,5,324.0,0.0,1110.0,0.0,199.0,46742.0,482.0,0.1925,0.0,3750.0,4000.0,0.0,1156.0,0.0,0.0,66.0,8998.0,9388.0,7750.0,9388.0
Brazil,2020,2023,4,482.0,0.0,1651.0,0.0,107.0,46500.0,470.0,0.1925,0.0,3825.0,4125.0,0.0,1262.0,0.0,0.0,249.0,8951.0,9682.0,7950.0,9682.0
Brazil,2021,2023,5,470.0,0.0,2597.0,0.0,24.0,50712.0,405.0,0.1925,0.0,3900.0,3550.0,0.0,2409.0,0.0,0.0,32.0,9762.0,10264.0,7450.0,10264.0
Brazil,2022,2023,12,405.0,0.0,2650.0,0.0,35.0,53096.0,299.0,0.1926,0.0,3975.0,3700.0,0.0,2686.0,0.0,0.0,29.0,10226.0,10660.0,7675.0,10660.0
Brazil,2023,2024,1,299.0,0.0,1800.0,0.0,25.0,53750.0,399.0,0.1926,0.0,4025.0,4400.0,0.0,1850.0,0.0,0.0,25.0,10350.0,10674.0,8425.0,10674.0
Canada,2014,2018,9,9.0,140.0,154.0,29.0,29.0,1703.0,5.0,0.1767,0.0,215.0,0.0,0.0,118.0,0.0,28.0,28.0,301.0,338.0,215.0,338.0
Canada,2015,2018,9,5.0,129.0,165.0,19.0,19.0,1939.0,15.0,0.1821,0.0,211.0,0.0,0.0,151.0,0.0,18.0,19.0,353.0,377.0,211.0,377.0
Canada,2016,2023,4,15.0,134.0,142.0,22.0,22.0,1858.0,7.0,0.1884,0.0,206.0,0.0,0.0,175.0,0.0,23.0,23.0,350.0,388.0,206.0,388.0
Canada,2017,2021,8,7.0,161.0,170.0,23.0,23.0,1937.0,7.0,0.1833,0.0,219.0,0.0,0.0,157.0,0.0,21.0,21.0,355.0,383.0,219.0,383.0
Canada,2018,2023,4,7.0,164.0,166.0,21.0,22.0,2077.0,32.0,0.1907,0.0,225.0,0.0,0.0,169.0,0.0,23.0,23.0,396.0,426.0,225.0,426.0
Canada,2019,2022,3,32.0,124.0,127.0,41.0,46.0,1755.0,10.0,0.1823,0.0,225.0,0.0,0.0,144.0,0.0,23.0,27.0,320.0,379.0,225.0,379.0
Canada,2020,2023,4,10.0,142.0,151.0,34.0,36.0,1642.0,15.0,0.1864,0.0,230.0,0.0,0.0,119.0,0.0,45.0,48.0,306.0,364.0,230.0,364.0
Canada,2021,2023,4,15.0,121.0,127.0,82.0,83.0,1845.0,28.0,0.1859,0.0,240.0,0.0,0.0,153.0,0.0,62.0,63.0,343.0,421.0,240.0,421.0
Canada,2022,2023,9,28.0,140.0,150.0,49.0,50.0,1785.0,104.0,0.1888,0.0,270.0,0.0,0.0,138.0,0.0,57.0,147.0,337.0,512.0,270.0,512.0
Canada,2023,2024,1,104.0,140.0,150.0,44.0,45.0,1900.0,122.0,0.1884,0.0,320.0,0.0,0.0,170.0,0.0,45.0,150.0,358.0,612.0,320.0,612.0
China,2014,2023,9,1196.0,0.0,104.0,0.0,818.0,74500.0,1012.0,0.1792,0.0,14200.0,0.0,0.0,107.0,0.0,0.0,773.0,13350.0,15319.0,14200.0,15319.0
China,2015,2023,9,1012.0,0.0,100.0,110.0,560.0,81500.0,757.0,0.1792,0.0,15350.0,0.0,0.0,96.0,0.0,20.0,586.0,14605.0,16203.0,15350.0,16203.0
China,2016,2023,9,757.0,0.0,129.0,83.0,653.0,88000.0,770.0,0.1792,0.0,16350.0,0.0,0.0,118.0,0.0,173.0,711.0,15770.0,17238.0,16350.0,17238.0
China,2017,2023,11,770.0,0.0,218.0,0.0,549.0,90000.0,669.0,0.1792,0.0,16500.0,0.0,0.0,210.0,0.0,0.0,481.0,16128.0,17379.0,16500.0,17379.0
China,2018,2023,11,669.0,0.0,197.0,0.0,826.0,85000.0,637.0,0.1792,0.0,15850.0,0.0,0.0,197.0,0.0,0.0,783.0,15232.0,16684.0,15850.0,16684.0
China,2019,2023,11,637.0,0.0,108.0,20.0,961.0,91500.0,877.0,0.1792,0.0,17000.0,0.0,0.0,155.0,0.0,20.0,998.0,16397.0,18032.0,17000.0,18032.0
China,2020,2023,11,877.0,0.0,70.0,11.0,1110.0,93000.0,1122.0,0.1792,0.0,17600.0,0.0,0.0,42.0,0.0,11.0,1221.0,16666.0,18764.0,17600.0,18764.0
China,2021,2023,11,1122.0,0.0,107.0,0.0,344.0,87900.0,353.0,0.1792,0.0,16700.0,0.0,0.0,112.0,0.0,0.0,291.0,15752.0,17165.0,16700.0,17165.0
China,2022,2023,11,353.0,0.0,150.0,0.0,500.0,95000.0,920.0,0.1792,0.0,16750.0,0.0,0.0,116.0,0.0,0.0,409.0,17024.0,17786.0,16750.0,17786.0
China,2023,2024,1,920.0,0.0,200.0,0.0,400.0,98000.0,982.0,0.1792,0.0,17700.0,0.0,0.0,200.0,0.0,0.0,400.0,17562.0,18882.0,17700.0,18882.0
Chile,2014,2016,4,6.0,0.0,0.0,0.0,94.0,84.0,8.0,0.1786,0.0,110.0,0.0,0.0,0.0,0.0,0.0,97.0,15.0,118.0,110.0,118.0
Chile,2015,2018,12,8.0,0.0,0.0,0.0,139.0,100.0,10.0,0.18,0.0,145.0,0.0,0.0,0.0,0.0,0.0,129.0,18.0,155.0,145.0,155.0
Chile,2016,2023,4,10.0,0.0,0.0,1.0,90.0,100.0,24.0,0.19,0.0,110.0,0.0,0.0,0.0,0.0,1.0,105.0,19.0,134.0,110.0,134.0
Chile,2017,2023,4,24.0,0.0,0.0,1.0,64.0,100.0,20.0,0.19,0.0,90.0,0.0,0.0,0.0,0.0,0.0,67.0,19.0,110.0,90.0,110.0
Chile,2018,2023,4,20.0,0.0,0.0,1.0,32.0,95.0,0.0,0.2,0.0,77.0,0.0,0.0,1.0,0.0,1.0,39.0,19.0,78.0,77.0,78.0
Chile,2019,2021,9,0.0,0.0,0.0,0.0,99.0,95.0,11.0,0.2,0.0,95.0,0.0,0.0,0.0,0.0,0.0,87.0,19.0,106.0,95.0,106.0
Chile,2020,2023,4,11.0,0.0,0.0,1.0,145.0,95.0,13.0,0.2,0.0,145.0,0.0,0.0,0.0,0.0,1.0,128.0,19.0,158.0,145.0,158.0
Chile,2021,2023,4,13.0,0.0,0.0,1.0,159.0,80.0,18.0,0.2,0.0,175.0,0.0,0.0,0.0,0.0,1.0,164.0,16.0,193.0,175.0,193.0
Chile,2022,2023,11,18.0,0.0,0.0,0.0,175.0,63.0,26.0,0.2063,0.0,180.0,0.0,0.0,0.0,0.0,0.0,175.0,13.0,206.0,180.0,206.0
Chile,2023,2024,1,26.0,0.0,0.0,0.0,150.0,90.0,34.0,0.2,0.0,160.0,0.0,0.0,0.0,0.0,0.0,150.0,18.0,194.0,160.0,194.0
Colombia,2014,2020,4,10.0,0.0,0.0,62.0,311.0,450.0,42.0,0.1844,0.0,355.0,0.0,0.0,0.0,0.0,62.0,304.0,83.0,397.0,355.0,397.0
Colombia,2015,2021,4,42.0,0.0,3.0,74.0,366.0,500.0,131.0,0.186,0.0,375.0,0.0,0.0,1.0,0.0,57.0,372.0,93.0,507.0,375.0,507.0
Colombia,2016,2021,4,131.0,0.0,14.0,113.0,354.0,500.0,165.0,0.186,0.0,400.0,0.0,0.0,11.0,0.0,119.0,352.0,93.0,576.0,400.0,576.0
Colombia,2017,2021,4,165.0,0.0,34.0,119.0,345.0,530.0,170.0,0.1868,0.0,410.0,0.0,0.0,28.0,0.0,111.0,344.0,99.0,608.0,410.0,608.0
Colombia,2018,2023,4,170.0,0.0,75.0,64.0,346.0,560.0,145.0,0.1875,0.0,410.0,0.0,0.0,63.0,0.0,78.0,343.0,105.0,618.0,410.0,618.0
Colombia,2019,2022,3,145.0,0.0,74.0,144.0,378.0,530.0,145.0,0.1868,0.0,410.0,0.0,0.0,76.0,0.0,140.0,387.0,99.0,631.0,410.0,631.0
Colombia,2020,2023,4,145.0,0.0,60.0,32.0,302.0,500.0,59.0,0.186,0.0,400.0,0.0,0.0,64.0,0.0,40.0,285.0,93.0,523.0,400.0,523.0
Colombia,2021,2023,4,59.0,0.0,58.0,35.0,281.0,500.0,58.0,0.188,0.0,350.0,0.0,0.0,62.0,0.0,35.0,317.0,94.0,470.0,350.0,470.0
Colombia,2022,2023,12,58.0,0.0,55.0,20.0,250.0,500.0,20.0,0.188,0.0,320.0,0.0,0.0,54.0,0.0,20.0,242.0,94.0,394.0,320.0,394.0
Colombia,2023,2024,1,20.0,0.0,65.0,20.0,375.0,575.0,63.0,0.1878,0.0,350.0,0.0,0.0,65.0,0.0,20.0,350.0,108.0,478.0,350.0,478.0
Costa Rica,2014,2020,4,0.0,0.0,9.0,7.0,9.0,250.0,2.0,0.188,0.0,47.0,0.0,0.0,9.0,0.0,7.0,11.0,47.0,58.0,47.0,58.0
Costa Rica,2015,2020,4,2.0,0.0,7.0,1.0,1.0,265.0,1.0,0.1887,0.0,46.0,0.0,0.0,7.0,0.0,1.0,2.0,50.0,54.0,46.0,54.0
Costa Rica,2016,2023,4,1.0,0.0,8.0,5.0,6.0,285.0,2.0,0.1754,0.0,48.0,0.0,0.0,7.0,0.0,5.0,6.0,50.0,57.0,48.0,57.0
Costa Rica,2017,2023,4,2.0,0.0,10.0,7.0,8.0,290.0,4.0,0.1828,0.0,49.0,0.0,0.0,10.0,0.0,7.0,8.0,53.0,63.0,49.0,63.0
Costa Rica,2018,2023,4,4.0,0.0,10.0,8.0,9.0,275.0,5.0,0.1818,0.0,47.0,0.0,0.0,9.0,0.0,6.0,7.0,50.0,61.0,47.0,61.0
Costa Rica,2019,2023,4,5.0,0.0,15.0,8.0,10.0,270.0,5.0,0.1852,0.0,48.0,0.0,0.0,13.0,0.0,9.0,11.0,50.0,66.0,48.0,66.0
Costa Rica,2020,2023,4,5.0,0.0,20.0,10.0,21.0,265.0,5.0,0.1887,0.0,45.0,0.0,0.0,20.0,0.0,8.0,15.0,50.0,70.0,45.0,70.0
Costa Rica,2021,2023,4,5.0,0.0,22.0,4.0,6.0,270.0,7.0,0.1889,0.0,40.0,0.0,0.0,22.0,0.0,8.0,13.0,51.0,69.0,40.0,69.0
Costa Rica,2022,2023,10,7.0,0.0,25.0,2.0,3.0,275.0,2.0,0.1891,0.0,40.0,0.0,0.0,20.0,0.0,2.0,3.0,52.0,62.0,40.0,62.0
Costa Rica,2023,2024,1,2.0,0.0,25.0,1.0,20.0,280.0,5.0,0.1893,0.0,45.0,0.0,0.0,25.0,0.0,1.0,20.0,53.0,75.0,45.0,75.0
Cuba,2014,2018,5,18.0,0.0,0.0,0.0,90.0,55.0,9.0,0.1818,0.0,110.0,0.0,0.0,0.0,0.0,0.0,91.0,10.0,119.0,110.0,119.0
