Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
Benin,2015,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2016,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2017,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2018,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2019,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2020,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2021,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2022,2023,4,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
Benin,2023,2024,1,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0
European Union,2014,2018,11,99.0,0.0,4.0,0.0,656.0,28.0,101.0,0.4286,12.0,400.0,250.0,0.0,4.0,0.0,0.0,656.0,12.0,767.0,662.0,767.0
European Union,2015,2018,11,101.0,0.0,5.0,0.0,709.0,0.0,145.0,0.0,10.0,400.0,250.0,0.0,5.0,0.0,0.0,709.0,0.0,810.0,660.0,810.0
European Union,2016,2021,5,131.0,0.0,5.0,0.0,733.0,0.0,152.0,0.0,10.0,373.0,300.0,0.0,15.0,0.0,0.0,719.0,0.0,850.0,683.0,850.0
European Union,2017,2022,4,152.0,0.0,10.0,0.0,685.0,0.0,163.0,0.0,10.0,374.0,280.0,0.0,10.0,0.0,0.0,685.0,0.0,837.0,664.0,837.0
European Union,2018,2022,4,163.0,0.0,10.0,0.0,646.0,0.0,131.0,0.0,8.0,375.0,285.0,0.0,10.0,0.0,0.0,646.0,0.0,809.0,668.0,809.0
European Union,2019,2022,4,131.0,0.0,8.0,0.0,691.0,0.0,128.0,0.0,8.0,378.0,300.0,0.0,8.0,0.0,0.0,691.0,0.0,822.0,686.0,822.0
European Union,2020,2022,4,128.0,0.0,7.0,0.0,692.0,0.0,123.0,0.0,8.0,380.0,302.0,0.0,7.0,0.0,0.0,692.0,0.0,820.0,690.0,820.0
European Union,2021,2023,4,123.0,0.0,7.0,0.0,700.0,0.0,97.0,0.0,8.0,300.0,300.0,0.0,6.0,0.0,0.0,588.0,0.0,711.0,608.0,711.0
European Union,2022,2023,6,97.0,0.0,8.0,0.0,700.0,0.0,107.0,0.0,0.0,315.0,300.0,0.0,25.0,0.0,0.0,650.0,0.0,747.0,615.0,747.0
European Union,2023,2024,1,107.0,0.0,10.0,0.0,650.0,0.0,117.0,0.0,0.0,330.0,300.0,0.0,10.0,0.0,0.0,650.0,0.0,757.0,630.0,757.0
Ecuador,2014,2021,11,0.0,0.0,21.0,0.0,0.0,145.0,4.0,0.4276,0.0,40.0,3.0,0.0,15.0,0.0,0.0,0.0,62.0,62.0,43.0,62.0
Ecuador,2015,2021,11,4.0,0.0,23.0,0.0,0.0,140.0,0.0,0.4286,0.0,38.0,4.0,0.0,22.0,0.0,0.0,0.0,60.0,64.0,42.0,64.0
Ecuador,2016,2022,5,0.0,0.0,23.0,0.0,0.0,140.0,0.0,0.4286,0.0,34.0,3.0,0.0,23.0,0.0,0.0,0.0,60.0,60.0,37.0,60.0
Ecuador,2017,2022,5,0.0,0.0,24.0,0.0,0.0,140.0,0.0,0.4286,0.0,34.0,2.0,0.0,24.0,0.0,0.0,0.0,60.0,60.0,36.0,60.0
Ecuador,2018,2022,5,0.0,0.0,14.0,0.0,0.0,135.0,4.0,0.4296,0.0,36.0,4.0,0.0,14.0,0.0,0.0,0.0,58.0,58.0,40.0,58.0
Ecuador,2019,2023,5,4.0,0.0,8.0,0.0,1.0,115.0,5.0,0.4261,0.0,38.0,3.0,0.0,8.0,0.0,0.0,1.0,49.0,54.0,41.0,54.0
Ecuador,2020,2023,6,5.0,0.0,7.0,0.0,1.0,115.0,5.0,0.4261,0.0,39.0,4.0,0.0,7.0,0.0,0.0,1.0,49.0,55.0,43.0,55.0
Ecuador,2021,2023,8,5.0,0.0,6.0,0.0,3.0,100.0,1.0,0.43,0.0,40.0,4.0,0.0,6.0,0.0,0.0,3.0,43.0,51.0,44.0,51.0
Ecuador,2022,2023,8,1.0,0.0,4.0,0.0,1.0,115.0,4.0,0.4261,0.0,40.0,4.0,0.0,4.0,0.0,0.0,2.0,49.0,52.0,44.0,52.0
Ecuador,2023,2024,1,4.0,0.0,6.0,0.0,1.0,115.0,4.0,0.4261,0.0,40.0,4.0,0.0,6.0,0.0,0.0,1.0,49.0,54.0,44.0,54.0
Ghana,2014,2022,9,0.0,0.0,5.0,0.0,1.0,54.0,0.0,0.4444,0.0,20.0,0.0,0.0,5.0,0.0,0.0,1.0,24.0,25.0,20.0,25.0
Ghana,2015,2020,11,0.0,0.0,12.0,0.0,1.0,68.0,0.0,0.4412,0.0,19.0,0.0,0.0,12.0,0.0,0.0,1.0,30.0,31.0,19.0,31.0
Ghana,2016,2020,11,0.0,0.0,3.0,0.0,3.0,68.0,0.0,0.4412,0.0,30.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,33.0,30.0,33.0
Ghana,2017,2021,3,0.0,0.0,4.0,0.0,1.0,69.0,0.0,0.4493,0.0,28.0,0.0,0.0,4.0,0.0,0.0,1.0,31.0,32.0,28.0,32.0
Ghana,2018,2023,6,0.0,0.0,2.0,0.0,3.0,78.0,0.0,0.4487,0.0,36.0,0.0,0.0,2.0,0.0,0.0,3.0,35.0,38.0,36.0,38.0
Ghana,2019,2022,9,0.0,0.0,6.0,0.0,2.0,77.0,0.0,0.4416,0.0,30.0,0.0,0.0,6.0,0.0,0.0,2.0,34.0,36.0,30.0,36.0
Ghana,2020,2023,6,0.0,0.0,1.0,0.0,2.0,80.0,0.0,0.4375,0.0,36.0,0.0,0.0,1.0,0.0,0.0,2.0,35.0,37.0,36.0,37.0
Ghana,2021,2023,6,0.0,0.0,4.0,0.0,1.0,84.0,0.0,0.4405,0.0,34.0,0.0,0.0,4.0,0.0,0.0,1.0,37.0,38.0,34.0,38.0
Ghana,2022,2023,5,0.0,0.0,4.0,0.0,2.0,84.0,0.0,0.4405,0.0,35.0,0.0,0.0,4.0,0.0,0.0,2.0,37.0,39.0,35.0,39.0
Ghana,2023,2024,1,0.0,0.0,3.0,0.0,2.0,84.0,0.0,0.4405,0.0,36.0,0.0,0.0,3.0,0.0,0.0,2.0,37.0,39.0,36.0,39.0
Guatemala,2014,2021,2,10.0,0.0,43.0,0.0,0.0,105.0,15.0,0.4667,0.0,1.0,2.0,5.0,41.0,0.0,0.0,0.0,49.0,59.0,3.0,59.0
Guatemala,2015,2021,2,15.0,0.0,68.0,0.0,0.0,125.0,8.0,0.472,0.0,1.0,2.0,11.0,63.0,0.0,0.0,0.0,59.0,74.0,3.0,74.0
Guatemala,2016,2021,2,8.0,0.0,70.0,0.0,0.0,144.0,5.0,0.4722,0.0,1.0,2.0,16.0,68.0,0.0,0.0,0.0,68.0,76.0,3.0,76.0
Guatemala,2017,2021,3,5.0,0.0,76.0,0.0,0.0,168.0,12.0,0.4702,0.0,1.0,2.0,12.0,69.0,0.0,0.0,0.0,79.0,84.0,3.0,84.0
Guatemala,2018,2021,3,12.0,0.0,78.0,0.0,0.0,186.0,17.0,0.4785,0.0,1.0,1.0,29.0,82.0,0.0,0.0,0.0,89.0,101.0,2.0,101.0
Guatemala,2019,2021,3,17.0,0.0,75.0,0.0,0.0,146.0,10.0,0.4726,0.0,1.0,1.0,26.0,74.0,0.0,0.0,0.0,69.0,86.0,2.0,86.0
Guatemala,2020,2022,4,10.0,0.0,69.0,0.0,0.0,162.0,14.0,0.4753,0.0,1.0,2.0,30.0,70.0,0.0,0.0,0.0,77.0,87.0,3.0,87.0
Guatemala,2021,2023,6,14.0,0.0,69.0,0.0,0.0,172.0,21.0,0.4767,0.0,2.0,3.0,30.0,70.0,0.0,0.0,0.0,82.0,96.0,5.0,96.0
Guatemala,2022,2023,6,21.0,0.0,75.0,0.0,0.0,170.0,22.0,0.4765,0.0,2.0,3.0,30.0,75.0,0.0,0.0,0.0,81.0,102.0,5.0,102.0
Guatemala,2023,2024,1,22.0,0.0,75.0,0.0,0.0,170.0,23.0,0.4765,0.0,2.0,3.0,0.0,75.0,0.0,0.0,0.0,81.0,103.0,5.0,103.0
Guinea,2014,2015,4,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.434,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0
Guinea,2015,2016,4,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.434,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0
Guinea,2016,2021,3,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Guinea,2017,2021,3,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Guinea,2018,2021,3,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Guinea,2019,2021,3,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Guinea,2020,2021,4,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Guinea,2021,2022,4,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Guinea,2022,2023,4,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Guinea,2023,2024,1,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.4528,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
Honduras,2014,2018,5,9.0,0.0,16.0,0.0,2.0,107.0,18.0,0.4673,0.0,17.0,10.0,0.0,16.0,0.0,0.0,2.0,50.0,61.0,27.0,61.0
Honduras,2015,2018,5,18.0,0.0,30.0,0.0,2.0,112.0,12.0,0.4464,0.0,17.0,11.0,0.0,30.0,0.0,0.0,2.0,50.0,70.0,28.0,70.0
Honduras,2016,2020,4,12.0,0.0,48.0,0.0,3.0,145.0,5.0,0.469,0.0,19.0,11.0,0.0,48.0,0.0,0.0,3.0,68.0,83.0,30.0,83.0
Honduras,2017,2022,4,5.0,0.0,34.0,0.0,1.0,169.0,19.0,0.4734,0.0,22.0,11.0,0.0,34.0,0.0,0.0,1.0,80.0,86.0,33.0,86.0
Honduras,2018,2022,4,19.0,0.0,30.0,0.0,0.0,143.0,23.0,0.4685,0.0,22.0,11.0,0.0,30.0,0.0,0.0,0.0,67.0,86.0,33.0,86.0
Honduras,2019,2022,9,23.0,0.0,47.0,0.0,2.0,173.0,27.0,0.4682,0.0,22.0,10.0,0.0,47.0,0.0,0.0,2.0,81.0,106.0,32.0,106.0
Honduras,2020,2022,9,27.0,0.0,56.0,0.0,2.0,129.0,3.0,0.4651,0.0,21.0,9.0,0.0,56.0,0.0,0.0,2.0,60.0,89.0,30.0,89.0
Honduras,2021,2023,6,3.0,0.0,52.0,0.0,4.0,160.0,2.0,0.4813,0.0,22.0,8.0,0.0,52.0,0.0,0.0,4.0,77.0,84.0,30.0,84.0
Honduras,2022,2023,10,2.0,0.0,50.0,0.0,4.0,160.0,3.0,0.4813,0.0,22.0,8.0,0.0,50.0,0.0,0.0,4.0,77.0,83.0,30.0,83.0
Honduras,2023,2024,1,3.0,0.0,50.0,0.0,4.0,156.0,3.0,0.4808,0.0,21.0,8.0,0.0,50.0,0.0,0.0,4.0,75.0,82.0,29.0,82.0
Indonesia,2014,2020,4,349.0,0.0,1821.0,0.0,0.0,8650.0,248.0,0.437,0.0,290.0,1820.0,282.0,1771.0,0.0,0.0,0.0,3780.0,4129.0,2110.0,4129.0
Indonesia,2015,2018,12,248.0,0.0,1576.0,0.0,0.0,8400.0,156.0,0.437,0.0,300.0,1800.0,294.0,1663.0,0.0,0.0,0.0,3671.0,3919.0,2100.0,3919.0
Indonesia,2016,2021,3,156.0,0.0,1576.0,0.0,0.0,9380.0,194.0,0.4371,0.0,350.0,2000.0,303.0,1712.0,0.0,0.0,0.0,4100.0,4256.0,2350.0,4256.0
Indonesia,2017,2021,3,194.0,0.0,1718.0,0.0,0.0,10400.0,370.0,0.437,0.0,400.0,2300.0,250.0,1669.0,0.0,0.0,0.0,4545.0,4739.0,2700.0,4739.0
