Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
WORLD,2014,2024,1,940.0,1.0,3223.0,0.0,2821.0,16465.0,829.0,0.4425,24.0,1744.0,5199.0,345.0,3239.0,0.0,0.0,2810.0,7285.0,11035.0,6967.0,11035.0
WORLD,2015,2024,1,829.0,1.0,2880.0,0.0,2522.0,15817.0,836.0,0.4403,22.0,1651.0,4902.0,363.0,3024.0,0.0,0.0,2641.0,6965.0,10435.0,6575.0,10435.0
WORLD,2016,2024,1,822.0,12.0,2951.0,10.0,2712.0,17254.0,888.0,0.4411,19.0,1743.0,5391.0,354.0,3098.0,0.0,0.0,2707.0,7610.0,11139.0,7153.0,11139.0
WORLD,2017,2024,1,888.0,12.0,2838.0,0.0,2959.0,18636.0,1105.0,0.4414,38.0,1824.0,5910.0,311.0,3121.0,0.0,0.0,2884.0,8226.0,11998.0,7772.0,11998.0
WORLD,2018,2024,1,1105.0,14.0,3063.0,0.0,3059.0,19433.0,1042.0,0.4408,39.0,1851.0,6346.0,334.0,3401.0,0.0,0.0,3008.0,8566.0,12679.0,8236.0,12679.0
WORLD,2019,2024,1,1042.0,14.0,3078.0,0.0,2988.0,19381.0,1128.0,0.439,37.0,1946.0,6179.0,60.0,3286.0,0.0,0.0,3026.0,8508.0,12576.0,8162.0,12576.0
WORLD,2020,2024,1,1128.0,14.0,2854.0,0.0,2870.0,19060.0,992.0,0.4421,43.0,2013.0,6232.0,62.0,3210.0,0.0,0.0,2935.0,8427.0,12490.0,8288.0,12490.0
WORLD,2021,2024,1,992.0,14.0,3182.0,0.0,2839.0,18907.0,953.0,0.4423,17.0,1913.0,6315.0,62.0,2776.0,0.0,0.0,2620.0,8362.0,11974.0,8245.0,11974.0
WORLD,2022,2024,1,953.0,14.0,3143.0,0.0,3096.0,19864.0,893.0,0.4426,10.0,1964.0,6805.0,62.0,2983.0,0.0,0.0,2910.0,8792.0,12655.0,8779.0,12655.0
WORLD,2023,2024,1,893.0,21.0,3179.0,0.0,3036.0,20419.0,938.0,0.4422,10.0,2040.0,6810.0,32.0,3157.0,0.0,0.0,3033.0,9029.0,12955.0,8860.0,12955.0
