Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
WORLD,1999,2024,1,60.0,0.0,125.0,0.0,182.0,13766.0,171.0,0.3204,1.0,4213.0,5.0,84.0,283.0,2.0,0.0,202.0,4411.0,4673.0,4219.0,4673.0
WORLD,2000,2024,1,171.0,13.0,61.0,0.0,188.0,14835.0,184.0,0.3184,9.0,4687.0,10.0,144.0,209.0,3.0,0.0,205.0,4723.0,5099.0,4706.0,5099.0
WORLD,2001,2024,1,184.0,24.0,210.0,0.0,235.0,16455.0,214.0,0.3217,9.0,5244.0,17.0,138.0,215.0,2.0,0.0,221.0,5294.0,5699.0,5270.0,5699.0
WORLD,2002,2024,1,214.0,8.0,198.0,0.0,185.0,15198.0,192.0,0.3215,5.0,4947.0,17.0,79.0,151.0,2.0,0.0,212.0,4886.0,5312.0,4969.0,5312.0
WORLD,2003,2024,1,192.0,18.0,141.0,0.0,194.0,16373.0,316.0,0.3215,3.0,5115.0,28.0,49.0,186.0,2.0,0.0,192.0,5264.0,5648.0,5146.0,5648.0
WORLD,2004,2024,1,316.0,19.0,152.0,0.0,159.0,15367.0,281.0,0.3211,2.0,4944.0,28.0,83.0,155.0,2.0,0.0,160.0,4934.0,5410.0,4974.0,5410.0
WORLD,2005,2024,1,281.0,43.0,222.0,0.0,183.0,15608.0,252.0,0.3212,3.0,4981.0,17.0,102.0,195.0,2.0,1.0,153.0,5014.0,5448.0,5001.0,5448.0
WORLD,2006,2024,1,252.0,22.0,177.0,0.0,147.0,14239.0,202.0,0.3231,1.0,4636.0,14.0,115.0,184.0,0.0,0.0,184.0,4601.0,5037.0,4651.0,5037.0
WORLD,2007,2024,1,202.0,20.0,144.0,0.0,156.0,15673.0,349.0,0.3245,1.0,4909.0,17.0,77.0,165.0,1.0,0.0,153.0,5086.0,5441.0,4927.0,5441.0
WORLD,2008,2024,1,349.0,32.0,203.0,0.0,153.0,15627.0,403.0,0.3242,1.0,4932.0,16.0,77.0,206.0,0.0,0.0,143.0,5066.0,5558.0,4949.0,5558.0
WORLD,2009,2024,1,403.0,23.0,214.0,0.0,204.0,14916.0,319.0,0.3238,0.0,4882.0,16.0,37.0,202.0,0.0,0.0,186.0,4830.0,5419.0,4898.0,5419.0
WORLD,2010,2024,1,319.0,14.0,187.0,0.0,172.0,16148.0,320.0,0.3239,0.0,5215.0,16.0,32.0,195.0,0.0,0.0,197.0,5230.0,5746.0,5231.0,5746.0
WORLD,2011,2024,1,320.0,7.0,195.0,12.0,174.0,16183.0,285.0,0.3239,0.0,5230.0,11.0,74.0,201.0,0.0,5.0,166.0,5241.0,5727.0,5241.0,5727.0
WORLD,2012,2024,1,285.0,17.0,183.0,0.0,162.0,16121.0,227.0,0.3241,0.0,5253.0,11.0,66.0,180.0,0.0,6.0,161.0,5225.0,5671.0,5264.0,5671.0
WORLD,2013,2024,1,227.0,19.0,232.0,5.0,206.0,17180.0,249.0,0.3239,0.0,5501.0,11.0,64.0,221.0,0.0,1.0,191.0,5564.0,5982.0,5512.0,5982.0
WORLD,2014,2024,1,249.0,15.0,253.0,0.0,239.0,16533.0,252.0,0.3241,0.0,5334.0,11.0,62.0,260.0,0.0,1.0,249.0,5359.0,5857.0,5345.0,5857.0
WORLD,2015,2024,1,252.0,12.0,235.0,0.0,235.0,16653.0,273.0,0.3237,0.0,5358.0,11.0,70.0,250.0,0.0,1.0,249.0,5391.0,5892.0,5369.0,5892.0
WORLD,2016,2024,1,273.0,20.0,277.0,4.0,231.0,17520.0,395.0,0.3242,0.0,5501.0,11.0,79.0,277.0,3.0,3.0,231.0,5680.0,6184.0,5512.0,6184.0
WORLD,2017,2024,1,395.0,18.0,279.0,3.0,256.0,18037.0,527.0,0.3243,0.0,5666.0,11.0,56.0,285.0,3.0,3.0,245.0,5849.0,6489.0,5677.0,6489.0
WORLD,2018,2024,1,527.0,0.0,339.0,2.0,302.0,18043.0,422.0,0.3238,0.0,5920.0,11.0,44.0,313.0,3.0,2.0,297.0,5842.0,6666.0,5931.0,6666.0
WORLD,2019,2024,1,422.0,0.0,429.0,10.0,360.0,19099.0,404.0,0.3236,0.0,6182.0,11.0,42.0,319.0,3.0,9.0,313.0,6181.0,6916.0,6193.0,6916.0
WORLD,2020,2024,1,404.0,5.0,362.0,8.0,393.0,19684.0,304.0,0.3238,0.0,6428.0,11.0,50.0,478.0,2.0,10.0,443.0,6374.0,7221.0,6439.0,7221.0
WORLD,2021,2024,1,304.0,9.0,395.0,4.0,345.0,19825.0,344.0,0.3249,0.0,6332.0,11.0,37.0,351.0,4.0,4.0,293.0,6441.0,7038.0,6343.0,7038.0
WORLD,2022,2024,1,344.0,5.0,438.0,4.0,422.0,19319.0,386.0,0.3254,0.0,6211.0,11.0,48.0,413.0,3.0,4.0,391.0,6286.0,7021.0,6222.0,7021.0
