Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,SME,Total Distribution,Total Dom. Cons.,Total Supply
WORLD,1964,2024,1,14.0,0.0,208.0,0.0,211.0,4120.0,32.0,0.6148,1971.0,0.0,547.0,0.0,209.0,0.0,0.0,212.0,2533.0,1402.3665,2759.0,2518.0,2759.0
WORLD,1965,2024,1,32.0,0.0,269.0,0.0,290.0,4569.0,31.0,0.6076,2169.0,0.0,642.0,0.0,258.0,0.0,0.0,292.0,2776.0,1543.2435,3100.0,2811.0,3100.0
WORLD,1966,2024,1,31.0,0.0,212.0,0.0,261.0,4237.0,26.0,0.6075,2078.0,0.0,547.0,0.0,210.0,0.0,0.0,256.0,2574.0,1478.497,2861.0,2625.0,2861.0
WORLD,1967,2024,1,26.0,0.0,214.0,0.0,260.0,4938.0,52.0,0.6029,2400.0,0.0,608.0,0.0,214.0,0.0,0.0,271.0,2977.0,1707.6,3274.0,3008.0,3274.0
WORLD,1968,2024,1,52.0,0.0,264.0,0.0,296.0,5299.0,54.0,0.6048,2685.0,0.0,563.0,0.0,251.0,0.0,0.0,296.0,3205.0,1910.3775,3553.0,3248.0,3553.0
WORLD,1969,2024,1,54.0,0.0,242.0,0.0,266.0,4749.0,56.0,0.6079,2329.0,0.0,553.0,0.0,244.0,0.0,0.0,241.0,2887.0,1657.0835,3182.0,2882.0,3182.0
WORLD,1970,2024,1,58.0,0.0,381.0,0.0,388.0,5853.0,53.0,0.604,2949.0,0.0,628.0,0.0,322.0,0.0,0.0,359.0,3535.0,2098.2135,3952.0,3577.0,3952.0
WORLD,1971,2024,1,53.0,0.0,359.0,0.0,354.0,6307.0,45.0,0.6017,2991.0,0.0,802.0,0.0,345.0,0.0,0.0,334.0,3795.0,2128.0965,4182.0,3792.0,4182.0
WORLD,1972,2024,1,45.0,0.0,386.0,0.0,393.0,6821.0,67.0,0.6053,3242.0,0.0,934.0,0.0,324.0,0.0,0.0,392.0,4129.0,2306.683,4566.0,4175.0,4566.0
WORLD,1973,2024,1,67.0,0.0,404.0,0.0,378.0,6608.0,75.0,0.604,3044.0,0.0,911.0,0.0,421.0,0.0,0.0,391.0,3991.0,2165.806,4449.0,3953.0,4449.0
