Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,SME,Total Distribution,Total Dom. Cons.,Total Supply
WORLD,1961,2024,1,0.0,0.0,2.0,0.0,0.0,37.0,0.0,0.5135,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,6.0469,19.0,17.0,19.0
WORLD,1962,2024,1,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.5263,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,6.4026,20.0,18.0,20.0
WORLD,1963,2024,1,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.525,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,6.7583,21.0,19.0,21.0
WORLD,1964,2024,1,0.0,0.0,111.0,0.0,226.0,736.0,0.0,0.5285,504.0,0.0,0.0,0.0,111.0,0.0,0.0,226.0,389.0,179.2728,615.0,504.0,615.0
WORLD,1965,2024,1,0.0,0.0,132.0,0.0,257.0,743.0,6.0,0.5262,509.0,0.0,0.0,0.0,133.0,0.0,0.0,257.0,391.0,181.0513,648.0,509.0,648.0
WORLD,1966,2024,1,6.0,0.0,120.0,0.0,216.0,630.0,0.0,0.5254,431.0,0.0,0.0,0.0,122.0,0.0,0.0,216.0,331.0,153.3067,553.0,431.0,553.0
WORLD,1967,2024,1,0.0,0.0,110.0,0.0,205.0,583.0,1.0,0.5249,383.0,1.0,1.0,0.0,125.0,0.0,0.0,205.0,306.0,136.9445,511.0,385.0,511.0
WORLD,1968,2024,1,1.0,0.0,155.0,0.0,246.0,622.0,2.0,0.5868,453.0,1.0,1.0,0.0,155.0,0.0,0.0,246.0,365.0,161.8435,612.0,455.0,612.0
WORLD,1969,2024,1,2.0,0.0,140.0,0.0,238.0,641.0,0.0,0.5289,439.0,0.0,0.0,0.0,142.0,0.0,0.0,240.0,339.0,156.1523,581.0,439.0,581.0
WORLD,1970,2024,1,0.0,0.0,166.0,0.0,258.0,743.0,1.0,0.5303,475.0,0.0,0.0,0.0,176.0,0.0,0.0,258.0,394.0,168.9575,652.0,475.0,652.0
WORLD,1971,2024,1,1.0,0.0,207.0,0.0,304.0,727.0,0.0,0.5268,471.0,0.0,0.0,0.0,217.0,0.0,0.0,304.0,383.0,167.5347,688.0,471.0,688.0
WORLD,1972,2024,1,0.0,0.0,195.0,0.0,280.0,682.0,2.0,0.5308,436.0,0.0,0.0,0.0,204.0,0.0,0.0,280.0,362.0,155.0852,642.0,436.0,642.0
WORLD,1973,2024,1,2.0,0.0,224.0,0.0,312.0,837.0,2.0,0.5125,517.0,0.0,0.0,0.0,224.0,0.0,0.0,312.0,429.0,183.8969,743.0,517.0,743.0
WORLD,1974,2024,1,2.0,0.0,227.0,0.0,336.0,858.0,16.0,0.5152,537.0,0.0,0.0,0.0,227.0,0.0,0.0,336.0,442.0,191.0109,780.0,537.0,780.0
WORLD,1975,2024,1,16.0,0.0,298.0,0.0,390.0,936.0,35.0,0.5288,569.0,0.0,0.0,0.0,298.0,0.0,0.0,391.0,495.0,202.3933,902.0,569.0,902.0
WORLD,1976,2024,1,35.0,0.0,287.0,0.0,342.0,971.0,53.0,0.5232,545.0,0.0,0.0,0.0,287.0,0.0,0.0,342.0,508.0,193.8565,885.0,545.0,885.0
WORLD,1977,2024,1,53.0,0.0,261.0,0.0,367.0,922.0,58.0,0.5304,590.0,0.0,0.0,0.0,261.0,0.0,0.0,367.0,489.0,209.863,909.0,590.0,909.0
WORLD,1978,2024,1,58.0,0.0,398.0,0.0,462.0,1010.0,13.0,0.5287,646.0,0.0,0.0,0.0,398.0,0.0,0.0,465.0,534.0,229.7822,1057.0,646.0,1057.0
WORLD,1979,2024,1,13.0,0.0,457.0,0.0,501.0,1178.0,22.0,0.5221,654.0,0.0,0.0,0.0,453.0,0.0,0.0,501.0,615.0,232.6278,1129.0,654.0,1129.0
WORLD,1980,2024,1,22.0,0.0,430.0,0.0,506.0,1185.0,37.0,0.5257,717.0,0.0,0.0,0.0,397.0,0.0,0.0,506.0,623.0,255.0369,1151.0,717.0,1151.0
WORLD,1981,2024,1,37.0,0.0,554.0,0.0,619.0,1396.0,44.0,0.5437,871.0,0.0,0.0,0.0,500.0,0.0,0.0,619.0,759.0,309.8147,1415.0,871.0,1415.0
WORLD,1982,2024,1,44.0,0.0,659.0,0.0,733.0,1652.0,40.0,0.5303,924.0,0.0,0.0,0.0,689.0,0.0,0.0,733.0,876.0,328.6668,1653.0,924.0,1653.0
WORLD,1983,2024,1,40.0,0.0,663.0,0.0,667.0,1644.0,59.0,0.5249,879.0,0.0,0.0,0.0,632.0,0.0,0.0,667.0,863.0,312.6603,1570.0,879.0,1570.0
WORLD,1984,2024,1,59.0,0.0,923.0,0.0,937.0,1996.0,80.0,0.5381,1151.0,0.0,0.0,0.0,839.0,0.0,0.0,937.0,1074.0,409.4107,2070.0,1151.0,2070.0
WORLD,1985,2024,1,80.0,0.0,1051.0,0.0,1023.0,2313.0,71.0,0.5396,1243.0,0.0,0.0,0.0,1037.0,0.0,0.0,1023.0,1248.0,442.1351,2351.0,1243.0,2351.0
WORLD,1986,2024,1,71.0,0.0,981.0,0.0,1035.0,2285.0,128.0,0.5392,1247.0,0.0,0.0,1.0,963.0,0.0,0.0,1035.0,1232.0,443.5579,2338.0,1247.0,2338.0
WORLD,1987,2024,1,128.0,0.0,1012.0,0.0,1236.0,2562.0,164.0,0.5304,1496.0,0.0,0.0,15.0,1063.0,28.0,0.0,1236.0,1359.0,532.1272,2723.0,1496.0,2723.0
WORLD,1988,2024,1,164.0,0.0,1218.0,2.0,1254.0,2661.0,141.0,0.5216,1467.0,0.0,0.0,50.0,1198.0,42.0,2.0,1254.0,1388.0,521.8119,2806.0,1467.0,2806.0
WORLD,1989,2024,1,141.0,0.0,1284.0,1.0,1421.0,3227.0,283.0,0.5253,1655.0,5.0,0.0,52.0,1319.0,83.0,1.0,1426.0,1695.0,590.462,3262.0,1660.0,3262.0
WORLD,1990,2024,1,283.0,0.0,1313.0,0.0,1329.0,3186.0,379.0,0.5261,1695.0,0.0,0.0,47.0,1321.0,59.0,0.0,1436.0,1676.0,602.9115,3395.0,1695.0,3395.0
WORLD,1991,2024,1,379.0,0.0,1356.0,0.0,24.0,3252.0,320.0,0.524,1754.0,0.0,0.0,23.0,1445.0,0.0,0.0,1436.0,1704.0,623.8978,3519.0,1754.0,3519.0
WORLD,1992,2024,1,320.0,0.0,1574.0,0.0,25.0,3780.0,230.0,0.5294,2181.0,0.0,0.0,26.0,1718.0,0.0,0.0,1808.0,2001.0,775.7817,4129.0,2181.0,4129.0
WORLD,1993,2024,1,230.0,0.0,1606.0,0.0,25.0,4113.0,241.0,0.5259,2279.0,0.0,0.0,159.0,1821.0,0.0,0.0,1948.0,2163.0,810.6403,4341.0,2279.0,4341.0
WORLD,1994,2024,1,241.0,0.0,1619.0,0.0,45.0,4314.0,255.0,0.5287,2350.0,0.0,0.0,170.0,1919.0,0.0,0.0,2002.0,2281.0,835.895,4524.0,2350.0,4524.0
WORLD,1995,2024,1,255.0,0.0,489.0,0.0,45.0,4725.0,245.0,0.5306,2519.0,0.0,0.0,705.0,2121.0,0.0,0.0,2123.0,2507.0,896.0083,4885.0,2519.0,4885.0
WORLD,1996,2024,1,245.0,0.0,18.0,0.0,182.0,5091.0,277.0,0.5294,2801.0,0.0,0.0,708.0,2140.0,0.0,0.0,2278.0,2695.0,996.3157,5218.0,2801.0,5218.0
WORLD,1997,2024,1,277.0,0.0,27.0,0.0,271.0,5058.0,204.0,0.5316,2841.0,0.0,0.0,788.0,2174.0,0.0,0.0,2253.0,2689.0,1010.5437,5219.0,2841.0,5219.0
WORLD,1998,2024,1,204.0,0.0,22.0,0.0,264.0,5538.0,235.0,0.5283,2970.0,0.0,0.0,751.0,2334.0,0.0,0.0,2409.0,2926.0,1056.429,5539.0,2970.0,5539.0
